facility_id,facility_name,region,woreda,zone,facility_type,phone,latitude,longitude,owner_type
MFR_000048,Hawassa HP,Addis Ababa,Addis Ketema,Zone 1,HP,09214466271,7.495351375517655,42.38789873571355,Public
MFR_000049,Butajira General Hospital,Addis Ababa,Addis Ketema,Zone 4,General Hospital,09821726298,14.331019165502008,46.007984003325056,Private
MFR_000050,Addis Ababa Health Center,Oromia,Bishoftu,Zone 1,Health Center,09457685442,12.734450120832037,45.30959213615933,Public
MFR_000051,Modjo HC,Amhara,Dessie,Zone 2,HC,09747317456,3.4675575877228035,42.273808265068396,Public
MFR_000052,Dukem HC,SNNPR,Hosaena,Zone 2,HC,09249673332,6.128334338830838,40.44056181440109,Public
MFR_000053,Butajira HP,Oromia,Dire Dawa,Zone 1,HP,09483963364,8.015352380586945,47.51370827280371,NGO
MFR_000054,Bole HC,Addis Ababa,Nifas Silk,Zone 4,HC,09772976036,6.0001973905932555,41.70816018515865,Public
MFR_000055,Hosaena Dispensary,Oromia,Dire Dawa,Zone 4,Dispensary,09132558781,5.858833828847754,38.665933292644425,Public
MFR_000056,Modjo Health Post,SNNPR,Hawassa,Zone 4,Health Post,09124573458,7.670420144809958,33.162564772204476,Public
MFR_000057,Gondar HP,Oromia,Bishoftu,Zone 4,HP,09561371106,9.881254657479433,42.477558182546986,Public
MFR_000058,Kirkos HP,Amhara,Gondar,Zone 2,HP,09733614649,14.354334514580284,44.719440757068035,Public
MFR_000059,Modjo HC,Oromia,Dire Dawa,Zone 5,HC,09241665404,14.62382332768962,43.32045015262558,Private
MFR_000060,Modjo HC,Addis Ababa,Kirkos,Zone 5,HC,09390768647,3.976185367702797,34.27256571127788,Public
MFR_000061,Addis Ababa General Hospital,SNNPR,Arba Minch,Zone 3,General Hospital,09698825083,14.83201276587445,44.30067277888413,Public
MFR_000062,Hosaena Health Post,Amhara,Dessie,Zone 2,Health Post,09548538877,4.3343697876738165,40.389376564362884,Public
MFR_000063,Hosaena Health Center,Oromia,Adama,Zone 1,Health Center,09148503931,11.172473125162908,36.562597069387046,Public
MFR_000064,Nifas Silk Hospital,Amhara,Bahir Dar,Zone 5,Hospital,09861152700,14.558670473287336,33.18231712034724,Private
MFR_000065,Bahir Dar Hospital,Addis Ababa,Nifas Silk,Zone 1,Hospital,09152801198,6.035882015870893,43.431166846599716,Public
MFR_000066,Addis Ababa Hospital,SNNPR,Butajira,Zone 3,Hospital,09770972984,11.363100670365778,38.7630274706883,Private
MFR_000067,Butajira Referral Hospital,Amhara,Mekelle,Zone 4,Referral Hospital,09867681017,8.467881033428554,42.30198896702305,Private
MFR_000068,Bahir Dar HC,Amhara,Dessie,Zone 3,HC,09484993343,6.191255099570867,38.405176428079024,Private
MFR_000069,Adama Health Center,Oromia,Adama,Zone 5,Health Center,09837345820,7.934480650466234,42.04172823034948,Private
MFR_000070,Nifas Silk HC,Oromia,Dire Dawa,Zone 2,HC,09161509697,7.99966869286175,41.7174393177124,Private
MFR_000071,Dessie Hospital,SNNPR,Butajira,Zone 1,Hospital,09159907857,3.316403693967024,38.64695050317074,NGO
MFR_000072,Adama Referral Hospital,Addis Ababa,Kirkos,Zone 3,Referral Hospital,09133930984,12.949970648478173,41.53622203748621,NGO
MFR_000073,Hosaena Referral Hospital,Addis Ababa,Arada,Zone 5,Referral Hospital,09539702914,11.300572766026944,41.015194125441944,NGO
MFR_000074,Kirkos Health Post,Addis Ababa,Arada,Zone 3,Health Post,09616195200,5.968177220918372,39.7581620296514,Public
MFR_000075,Gondar Health Center,Addis Ababa,Addis Ketema,Zone 2,Health Center,09490197726,11.06040821287028,42.27192360686844,Private
MFR_000076,Nifas Silk Health Post,SNNPR,Hosaena,Zone 3,Health Post,09617102173,9.24196201334392,45.7827225047781,Public
MFR_000077,Kirkos HC,Addis Ababa,Arada,Zone 2,HC,09872468859,12.660536010232342,46.547265880149396,Private
MFR_000078,Hawassa Health Post,SNNPR,Hosaena,Zone 4,Health Post,09667597408,13.84990433392498,38.22383200534951,Private
MFR_000079,Dire Dawa Health Center,Oromia,Dukem,Zone 4,Health Center,09891251088,14.394247483891705,35.206102213935566,Public
MFR_000080,Kirkos HC,SNNPR,Hosaena,Zone 1,HC,09867395058,6.945019323450099,42.50101281475089,NGO
MFR_000081,Nifas Silk Clinic,Oromia,Modjo,Zone 3,Clinic,09132383810,5.160807268191583,43.447521993406184,Public
MFR_000082,Dessie Health Post,Amhara,Dessie,Zone 5,Health Post,09426618153,3.4904233951977464,35.534025946082465,Private
MFR_000083,Addis Ababa Hospital,Addis Ababa,Lideta,Zone 2,Hospital,09226099248,8.52934521639271,36.095005776086886,Public
MFR_000084,Dukem Dispensary,Oromia,Adama,Zone 5,Dispensary,09813125354,8.773744728675519,43.316770756441244,Public
MFR_000085,Addis Ababa Clinic,SNNPR,Arba Minch,Zone 2,Clinic,09732937902,11.9791162846039,35.76781529034566,NGO
MFR_000086,Hawassa Clinic,SNNPR,Arba Minch,Zone 3,Clinic,09760154221,4.597403143049739,43.30748258104997,NGO
MFR_000087,Hawassa Referral Hospital,Amhara,Bahir Dar,Zone 5,Referral Hospital,09190123510,9.391407197460278,36.63705755452094,Private
MFR_000088,Addis Ababa General Hospital,Oromia,Adama,Zone 5,General Hospital,09176689168,4.070451944544674,41.03003346023285,Public
MFR_000089,Dire Dawa Dispensary,Amhara,Dessie,Zone 2,Dispensary,09787620693,8.981306387148688,34.303804321311354,NGO
MFR_000090,Addis Ababa Health Post,Amhara,Mekelle,Zone 2,Health Post,09499838873,7.545271511415472,38.061702508078774,NGO
MFR_000091,Dessie Referral Hospital,Amhara,Gondar,Zone 4,Referral Hospital,09638272916,10.269297832282646,36.558401876039916,Private
MFR_000092,Hosaena Health Post,Oromia,Adama,Zone 2,Health Post,09488550238,9.294136674843056,39.155952404844925,NGO
MFR_000093,Nifas Silk Referral Hospital,Amhara,Gondar,Zone 1,Referral Hospital,09345912253,6.094833924539278,35.563313810850985,Private
MFR_000094,Butajira Health Post,Oromia,Modjo,Zone 4,Health Post,09258014453,13.062990704431497,36.07616340224189,NGO
MFR_000095,Bole Health Center,Amhara,Bahir Dar,Zone 5,Health Center,09641699263,9.3580802781734,43.60845143466667,Private
MFR_000096,Dessie Health Post,Oromia,Bishoftu,Zone 2,Health Post,09284531076,3.621882441869123,38.04906417290881,Private
MFR_000097,Bole Health Center,Addis Ababa,Kirkos,Zone 3,Health Center,09118112074,4.665897281304245,33.04066349121494,Private
MFR_000098,Kirkos HC,Oromia,Adama,Zone 4,HC,09185169697,4.491566681826537,43.963012128054665,NGO
MFR_000099,Butajira Referral Hospital,Oromia,Adama,Zone 5,Referral Hospital,09370203880,3.5771357275690523,44.72271722627122,Private
MFR_000100,Dire Dawa Hospital,Amhara,Dessie,Zone 4,Hospital,09616941245,5.236859841457729,36.53537619097499,Public
MFR_000101,Adama HC,Addis Ababa,Kirkos,Zone 1,HC,09696448549,12.799193273658926,39.587023628553276,NGO
MFR_000102,Adama Health Center,Oromia,Adama,Zone 3,Health Center,09627691444,13.794894879294821,38.75836832059817,NGO
MFR_000103,Hosaena Health Post,Oromia,Modjo,Zone 5,Health Post,09725586926,7.0188673758850335,35.08908108995081,Public
MFR_000104,Hosaena HP,Amhara,Dessie,Zone 4,HP,09587859104,14.97231139108612,44.28604680058234,Private
MFR_000105,Kirkos Health Center,SNNPR,Hosaena,Zone 5,Health Center,09721606243,4.23499236892974,41.04722027226892,NGO
MFR_000106,Dessie HP,Addis Ababa,Arada,Zone 3,HP,09730154994,11.667030820716796,43.80054804819112,Private
MFR_000107,Kirkos HP,Oromia,Modjo,Zone 2,HP,09646940933,5.179172601617108,46.62675842000443,Private
MFR_000108,Dukem Clinic,Oromia,Bishoftu,Zone 4,Clinic,09741549031,9.070664146613591,42.17181353151972,NGO
MFR_000109,Bole HP,Amhara,Mekelle,Zone 2,HP,09769220571,12.481015645489041,33.345339071814564,Public
MFR_000110,Dessie Clinic,SNNPR,Butajira,Zone 5,Clinic,09193700525,13.085275583765075,46.660292973835695,Public
MFR_000111,Bole Referral Hospital,SNNPR,Hosaena,Zone 3,Referral Hospital,09690908854,13.049889468029905,37.98219618982409,NGO
MFR_000112,Kirkos Dispensary,Addis Ababa,Bole,Zone 4,Dispensary,09298121122,5.46695770050765,44.816848330717384,Public
MFR_000113,Nifas Silk HC,SNNPR,Butajira,Zone 3,HC,09373213072,8.588401467825758,40.2125546713361,NGO
MFR_000114,Dire Dawa Referral Hospital,Amhara,Gondar,Zone 1,Referral Hospital,09621292148,5.11664383807468,40.475516591092195,Public
MFR_000115,Nifas Silk HC,Addis Ababa,Nifas Silk,Zone 4,HC,09445966581,10.962448464200527,35.67053950304627,NGO
MFR_000116,Hosaena Health Center,Addis Ababa,Bole,Zone 3,Health Center,09389594423,6.719243115223331,38.95977173186397,Private
MFR_000117,Dessie Health Center,Amhara,Dessie,Zone 1,Health Center,09823781009,3.4385960141771386,40.08100417664999,Private
MFR_000118,Hawassa Referral Hospital,Oromia,Dukem,Zone 4,Referral Hospital,09675954738,8.289152963258738,39.01144591312989,Public
MFR_000119,Hosaena General Hospital,Amhara,Bahir Dar,Zone 2,General Hospital,09391602413,12.03895464896941,37.08452782080449,Public
MFR_000120,Hawassa General Hospital,Oromia,Bishoftu,Zone 3,General Hospital,09726701250,10.907087302921816,33.40643988755225,NGO
MFR_000121,Adama Hospital,Addis Ababa,Lideta,Zone 2,Hospital,09718860935,5.142535944652003,42.79119161777812,NGO
MFR_000122,Gondar Clinic,Amhara,Mekelle,Zone 5,Clinic,09460831524,12.682201787551032,47.43973977832312,Private
MFR_000123,Hosaena General Hospital,Oromia,Dukem,Zone 4,General Hospital,09816202258,11.830855358352029,45.72192143200325,Public
MFR_000124,Hawassa Health Center,Amhara,Dessie,Zone 2,Health Center,09264148094,12.80932274086129,38.12726027546814,NGO
MFR_000125,Bole Hospital,Oromia,Bishoftu,Zone 4,Hospital,09184380340,7.142305738575307,44.6075178480201,NGO
MFR_000126,Nifas Silk Clinic,Amhara,Dessie,Zone 1,Clinic,09393976173,4.3708551110447615,41.48664929949841,Private
MFR_000127,Gondar Dispensary,Oromia,Adama,Zone 3,Dispensary,09771658869,9.499610575930403,42.50217329739221,Private
MFR_000128,Dukem HC,Amhara,Dessie,Zone 4,HC,09220971177,6.267687918232427,33.275860148212004,Public
MFR_000129,Addis Ababa Hospital,SNNPR,Hosaena,Zone 2,Hospital,09765098996,10.81704466022237,45.446127055608024,Private
MFR_000130,Adama Referral Hospital,Addis Ababa,Nifas Silk,Zone 5,Referral Hospital,09547738488,11.78621494150875,36.76095990842396,NGO
MFR_000131,Addis Ababa Hospital,SNNPR,Hawassa,Zone 4,Hospital,09853470977,7.5976623389939695,40.78376557924256,Private
MFR_000132,Dire Dawa Hospital,Oromia,Adama,Zone 3,Hospital,09541970599,10.237825313596659,36.680236645219814,Public
MFR_000133,Nifas Silk HC,Oromia,Modjo,Zone 1,HC,09669365444,7.759792476624652,47.3113040480945,Private
MFR_000134,Bole Health Post,Amhara,Gondar,Zone 5,Health Post,09686176890,10.140935168403058,33.77138720226375,NGO
MFR_000135,Dukem HC,SNNPR,Hawassa,Zone 1,HC,09138104320,4.279179037605262,34.12706672603713,Public
MFR_000136,Adama General Hospital,Oromia,Dukem,Zone 3,General Hospital,09440908587,3.911200924435465,34.16648016118435,Private
MFR_000137,Bahir Dar Health Post,SNNPR,Hosaena,Zone 1,Health Post,09160760636,6.775158681712931,45.11145377725142,Private
MFR_000138,Bahir Dar Clinic,Addis Ababa,Bole,Zone 5,Clinic,09120880726,12.100708967348178,42.58424078001393,Private
MFR_000139,Butajira Dispensary,Amhara,Dessie,Zone 1,Dispensary,09391252249,13.8403657516323,42.699973786757454,Public
MFR_000140,Dukem General Hospital,SNNPR,Butajira,Zone 5,General Hospital,09649678201,14.992241994790017,41.337098721557695,NGO
MFR_000141,Butajira HC,Addis Ababa,Nifas Silk,Zone 4,HC,09788566365,8.06115191676615,44.930127569386464,NGO
MFR_000142,Modjo General Hospital,Oromia,Dukem,Zone 2,General Hospital,09362879148,3.4440916165859115,41.9440481772308,NGO
MFR_000143,Butajira General Hospital,Addis Ababa,Nifas Silk,Zone 4,General Hospital,09845396080,7.853825396182209,41.586416391501984,Public
MFR_000144,Dessie HC,SNNPR,Hawassa,Zone 2,HC,09471029245,9.242017318544782,39.402255849822964,NGO
MFR_000145,Hawassa General Hospital,Oromia,Dukem,Zone 3,General Hospital,09885304674,5.22567491492067,38.75945834879589,NGO
MFR_000146,Dessie Health Center,SNNPR,Arba Minch,Zone 4,Health Center,09188414095,7.823170963310906,40.198134304558636,NGO
MFR_000147,Gondar Dispensary,Addis Ababa,Kirkos,Zone 1,Dispensary,09196015965,7.036445565941065,40.83778787451784,NGO
MFR_000148,Butajira HC,Addis Ababa,Lideta,Zone 5,HC,09186767936,6.555697445471881,36.50411626574865,Private
MFR_000149,Addis Ababa Dispensary,Oromia,Adama,Zone 5,Dispensary,09281894820,11.155767392316838,36.27380831797596,Public
MFR_000150,Nifas Silk General Hospital,Oromia,Bishoftu,Zone 2,General Hospital,09394445004,13.549419690745976,47.17098033437115,Public
MFR_000151,Bole Clinic,Oromia,Bishoftu,Zone 5,Clinic,09587921522,14.312781289621508,42.74469973488553,Private
MFR_000152,Hawassa Dispensary,SNNPR,Butajira,Zone 5,Dispensary,09368865527,5.645834508842104,35.79657393216382,Public
MFR_000153,Hosaena Health Center,SNNPR,Butajira,Zone 3,Health Center,09185785788,9.219124400116707,41.95911108645512,Private
MFR_000154,Hawassa Health Center,Oromia,Dukem,Zone 5,Health Center,09631765239,4.846750876078261,45.23749687485927,NGO
MFR_000155,Bole Hospital,Addis Ababa,Bole,Zone 5,Hospital,09329391451,4.0978420487730585,46.1619129394557,Public
MFR_000156,Hawassa Dispensary,Oromia,Adama,Zone 4,Dispensary,09310605409,6.948616384438452,46.97384232478485,NGO
MFR_000157,Modjo Hospital,SNNPR,Arba Minch,Zone 5,Hospital,09516155579,3.585402980078077,40.989037791011434,Public
MFR_000158,Hawassa Clinic,Addis Ababa,Bole,Zone 3,Clinic,09362316857,13.594875229649535,40.74118530665425,Private
MFR_000159,Dessie Health Center,Amhara,Gondar,Zone 3,Health Center,09839342048,13.543559836261895,44.961390324103924,NGO
MFR_000160,Dessie Dispensary,Amhara,Bahir Dar,Zone 4,Dispensary,09321667877,14.161084206116865,34.58751140742876,NGO
MFR_000161,Dessie Dispensary,Addis Ababa,Nifas Silk,Zone 3,Dispensary,09241984287,3.3509673964147098,45.38725125847144,Public
MFR_000162,Hawassa HP,SNNPR,Butajira,Zone 2,HP,09437427110,9.674180820477083,44.34953705677402,Public
MFR_000163,Addis Ababa Dispensary,SNNPR,Butajira,Zone 5,Dispensary,09448965695,10.581762324200021,36.8970537159624,NGO
MFR_000164,Dire Dawa General Hospital,Amhara,Dessie,Zone 4,General Hospital,09783663899,9.495198944113323,47.44488005788492,NGO
MFR_000165,Dessie Referral Hospital,SNNPR,Hawassa,Zone 3,Referral Hospital,09252081603,14.246741846837413,43.3182858345122,Public
MFR_000166,Addis Ababa Referral Hospital,Amhara,Dessie,Zone 2,Referral Hospital,09347214417,7.150596683435481,42.31373276651215,Private
MFR_000167,Dessie HP,Amhara,Gondar,Zone 3,HP,09423426716,10.77088372082289,41.91593788842818,Public
MFR_000168,Dire Dawa General Hospital,SNNPR,Butajira,Zone 1,General Hospital,09539221379,8.35083247652098,37.10439999422499,NGO
MFR_000169,Hosaena General Hospital,Addis Ababa,Bole,Zone 4,General Hospital,09895388417,12.91104918959876,37.47561646484989,Private
MFR_000170,Dire Dawa Health Center,Oromia,Modjo,Zone 5,Health Center,09536267668,14.558839841281582,33.46953470621274,NGO
MFR_000171,Dire Dawa Dispensary,Amhara,Dessie,Zone 2,Dispensary,09292030459,8.307585148570922,37.679279857426955,Public
MFR_000172,Adama Clinic,Oromia,Adama,Zone 4,Clinic,09861465754,7.422316124685134,45.965373747594555,Private
MFR_000173,Dessie Hospital,Addis Ababa,Bole,Zone 3,Hospital,09257347699,4.8438964579333526,39.80540451907924,Public
MFR_000174,Kirkos Clinic,Amhara,Mekelle,Zone 1,Clinic,09664856856,14.050174173788243,42.24975471781107,Private
MFR_000175,Bole Dispensary,Amhara,Mekelle,Zone 5,Dispensary,09793629045,5.406296720404041,40.373918201121555,Public
MFR_000176,Butajira Health Center,SNNPR,Arba Minch,Zone 3,Health Center,09898240465,3.1394464788972076,34.08670331691838,Public
MFR_000177,Bahir Dar Referral Hospital,Addis Ababa,Bole,Zone 1,Referral Hospital,09358018519,13.893823835815681,43.86427962189618,Public
MFR_000178,Gondar Referral Hospital,Amhara,Bahir Dar,Zone 2,Referral Hospital,09251965471,10.41786881181743,43.53697455816156,Public
MFR_000179,Addis Ababa Dispensary,SNNPR,Hawassa,Zone 2,Dispensary,09470350105,7.207523174510169,33.4980466318705,Private
MFR_000180,Gondar HC,Oromia,Dukem,Zone 3,HC,09456462256,12.857288736118397,33.617752429189075,Public
MFR_000181,Nifas Silk Dispensary,Oromia,Modjo,Zone 2,Dispensary,09885530792,14.234546954924278,33.779569254772085,Private
MFR_000182,Bole General Hospital,Amhara,Dessie,Zone 2,General Hospital,09630606265,10.929841419591009,41.295021788879374,NGO
MFR_000183,Bahir Dar HC,Oromia,Adama,Zone 5,HC,09555221400,3.7242250078867656,36.706548510152196,NGO
MFR_000184,Hosaena HP,SNNPR,Butajira,Zone 3,HP,09520556086,11.931348787139466,46.077491684596815,Private
MFR_000185,Dire Dawa Referral Hospital,SNNPR,Hosaena,Zone 2,Referral Hospital,09391718171,6.9877755042613074,41.137179535790516,NGO
MFR_000186,Dessie Referral Hospital,Oromia,Dire Dawa,Zone 5,Referral Hospital,09487066032,3.3678300264696728,36.8652433276682,NGO
MFR_000187,Butajira HP,SNNPR,Hawassa,Zone 4,HP,09691173011,10.545177818471341,44.03025447998629,Private
MFR_000188,Adama HP,Addis Ababa,Nifas Silk,Zone 2,HP,09427066318,3.3527333490780875,38.932727547735226,Private
MFR_000189,Dire Dawa Health Post,Oromia,Dukem,Zone 5,Health Post,09338175911,6.40625434330374,38.387265444993474,NGO
MFR_000190,Dukem Clinic,Addis Ababa,Nifas Silk,Zone 2,Clinic,09290716715,7.86372219702892,42.02783075493013,NGO
MFR_000191,Nifas Silk Dispensary,Addis Ababa,Arada,Zone 1,Dispensary,09773640055,5.966772892838124,46.06124851908767,Private
MFR_000192,Modjo Dispensary,Oromia,Adama,Zone 1,Dispensary,09548785284,14.63294786802345,36.872001490516915,Public
MFR_000193,Dukem Health Post,Oromia,Modjo,Zone 1,Health Post,09566437579,8.30429248539429,37.96334044483758,Public
MFR_000194,Butajira Health Center,Addis Ababa,Addis Ketema,Zone 3,Health Center,09433284856,6.030333384905031,38.38876121874368,Public
MFR_000195,Bahir Dar Hospital,Oromia,Dire Dawa,Zone 4,Hospital,09897901550,12.381483958140352,43.580783911683056,NGO
MFR_000196,Hawassa HC,Addis Ababa,Addis Ketema,Zone 1,HC,09244761500,4.47564970235552,36.4669636864147,NGO
MFR_000197,Kirkos Hospital,Oromia,Dire Dawa,Zone 2,Hospital,09486794548,4.2397074854881875,41.77006050663883,NGO
MFR_000198,Adama HC,Oromia,Dukem,Zone 3,HC,09876984430,14.677172976844158,41.70168344543202,Private
MFR_000199,Nifas Silk HP,Oromia,Bishoftu,Zone 2,HP,09483790799,4.508898141679786,34.99071980728916,Private
MFR_000200,Butajira HC,Amhara,Gondar,Zone 5,HC,09536844511,5.260189005187217,43.96244212306315,NGO
MFR_000201,Hawassa Health Center,SNNPR,Butajira,Zone 2,Health Center,09285230621,13.057383475777323,47.16921329211035,Private
MFR_000202,Butajira Clinic,Addis Ababa,Kirkos,Zone 4,Clinic,09118704813,12.222232374285495,34.6966472861486,Public
MFR_000203,Gondar Hospital,Addis Ababa,Nifas Silk,Zone 2,Hospital,09616851803,11.003658203890888,41.65777855067622,Private
MFR_000204,Adama Health Center,Amhara,Dessie,Zone 1,Health Center,09129397196,7.882895528674448,46.061301755058885,NGO
MFR_000205,Dessie Referral Hospital,Amhara,Dessie,Zone 5,Referral Hospital,09662764241,6.924397938758864,43.01390078345377,Public
MFR_000206,Dessie Health Center,Oromia,Modjo,Zone 1,Health Center,09178209364,4.442508664447301,41.167336469412746,Private
MFR_000207,Dire Dawa Dispensary,Oromia,Dire Dawa,Zone 2,Dispensary,09346591531,10.15782569982506,41.1853033274321,NGO
MFR_000208,Hawassa Dispensary,Oromia,Dukem,Zone 4,Dispensary,09824677441,7.557429362150758,45.95000474357738,Public
MFR_000209,Adama Hospital,Addis Ababa,Kirkos,Zone 3,Hospital,09444125539,7.785873370762806,41.702585538409984,NGO
MFR_000210,Hawassa Hospital,SNNPR,Hosaena,Zone 4,Hospital,09747710964,5.349335828202554,33.11344312467213,NGO
MFR_000211,Modjo Health Post,Addis Ababa,Addis Ketema,Zone 2,Health Post,09640315282,3.72320868347473,47.01654040208271,Private
MFR_000212,Kirkos HP,Addis Ababa,Addis Ketema,Zone 2,HP,09443978658,11.0411524153313,46.94408816132984,Private
MFR_000213,Addis Ababa HP,SNNPR,Hosaena,Zone 2,HP,09777284075,12.878088187147924,40.837215607741776,NGO
MFR_000214,Dukem Clinic,Addis Ababa,Bole,Zone 1,Clinic,09723952821,14.555122502850958,40.25318470079887,Public
MFR_000215,Modjo General Hospital,SNNPR,Butajira,Zone 2,General Hospital,09450071048,10.655822469519572,40.727627555005974,Public
